t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
0.5499999999999999,0.17476365474889097,0.14928776309889324,0.002472050306240799,0.24756880384913535,0.1114679995815135,0.07352594922436184,0.19375926825761422,0.16452034716290784,0.01546244497948912,9.017715156140305e-05,7.94053245177825e-05,0.00017650676569226824,0.0003399897284522336,0.3550441449070372,0.02297688249936175,0.9524089387500257,5.772936115390564
0.6,0.1923093003273787,0.1492561101817885,0.004487543793099641,0.2648679185368714,0.11276045761968428,0.07562171248289218,0.2080523784375901,0.16223829221889205,0.021941889426034145,8.629346989833764e-05,7.237973627806954e-05,0.00016127060691699724,0.00032033927021694116,0.34694663964697764,0.04191526517060871,2.323327953245002,5.060518065860255
0.65,0.20983253172690533,0.14925006974743085,0.006634952389984909,0.28249527333993874,0.11412579830247456,0.07898118472833815,0.22337615637315145,0.15837191588009059,0.023304246036489396,8.294607014286552e-05,6.628596259509599e-05,0.00014849567846780473,0.0003042432603790959,0.353603216344924,0.06718944490892112,0.8748738960038054,4.400690426708285
0.7000000000000001,0.22738126767714348,0.14927835933418318,0.008988206453428519,0.29994812232548795,0.11553056708257531,0.08165126019596247,0.24170568888589752,0.16093826259675365,0.021957625931206426,8.002109147162908e-05,6.093844181177501e-05,0.00013759140291062924,0.0002909300914322914,0.350185947848866,0.05340150935248629,1.2540401207461236,3.8408356779025943
0.7500000000000001,0.24491003872415384,0.1493405902371559,0.011485638544625712,0.31749673013417573,0.11698462240573848,0.08368850245977999,0.25866643559213504,0.16178813134539818,0.023131915171418438,7.748906343711131e-05,5.63456421151935e-05,0.00012866481751013008,0.00027975174907753715,0.3521749679616638,0.040744845276349674,2.292203575775754,3.3877246433151083
0.8000000000000002,0.2624548156774865,0.14943648546280905,0.014089619205142371,0.3349534623907185,0.11847180905374767,0.08628653199597736,0.2763354288480736,0.16158967079002048,0.01617749925941636,7.527967084677403e-05,5.234940761563761e-05,0.00012118205691816515,0.00027031921370344035,0.3503994279992072,0.05196059072394703,3.6315720480368094,2.7079217981961152
0.8500000000000002,0.28002364260813933,0.14958125972182545,0.016936132107507818,0.3523089513865781,0.11999033921482814,0.0882603023534747,0.29498600481528564,0.16267875711573043,0.01056376639597767,7.332650383965038e-05,4.88255030418431e-05,0.00011481801757177024,0.0002623119189365016,0.34843595145862,0.03947540714994653,1.45013356869285,3.294952833173351
0.9000000000000002,0.2975722847860856,0.14976145957522408,0.019926085598603097,0.3698934072900971,0.1215606590709743,0.08987036145221561,0.312233476484152,0.16292672267719557,0.007386034118286311,7.159825950881715e-05,4.570774069331053e-05,0.00010944763544620699,0.00025546129612919345,0.3530886920894633,0.032201181974815966,2.5127978108228026,3.9148663946788163
0.9500000000000003,0.3151181057801917,0.1499918813320011,0.023093497138667044,0.3873204781497541,0.12315711465437972,0.09283528497318727,0.3281245191110646,0.16029493440865614,0.02108770455623077,7.006252097250275e-05,4.2932160938503926e-05,0.00010481947599536431,0.00024958484417515156,0.3500009677279653,0.059298470419437324,4.265608473854738,2.488861702568242
1.0000000000000002,0.3326855792664033,0.15027368861657614,0.026448083135583524,0.4047385570475427,0.1248150990513111,0.09696796147505182,0.3468736675787547,0.16059663615241376,0.01776773722975422,6.869447689857055e-05,4.042631704382057e-05,0.00010077310373858638,0.0002445377528058975,0.34993646306852205,0.08265353003728763,1.3562380604186692,3.263237346508658
1.0500000000000003,0.350248893164731,0.15060793480573112,0.029953998576132172,0.4222365249001267,0.1265625581911853,0.10210479496068192,0.3636902137098774,0.15803457555934103,0.019612498110825438,6.74688733735834e-05,3.816984314149535e-05,9.728544203702985e-05,0.0002401582949260735,0.3517005387510656,0.10273666971259836,1.1279750165524574,2.9876460000906655
1.1000000000000003,0.3678173442317618,0.15099723444574048,0.033616510791027135,0.43939269086693405,0.12834823589329084,0.10531578663932839,0.38130521663463807,0.16004612732657242,0.023956605041388634,6.636339006579068e-05,3.6119826632891116e-05,9.41795196154098e-05,0.00023636374850822476,0.3449770607850462,0.06421983357292531,3.477133261489564,3.185956841052366
1.1500000000000004,0.3853896687610562,0.15144642089707613,0.03746525078106295,0.4568724468952324,0.13022898892527404,0.10905165159065522,0.3987672701881576,0.16102576724757733,0.03220761013970819,6.537399739128214e-05,3.426281664780086e-05,9.15160771545986e-05,0.00023304194103613497,0.3516131182155108,0.07471729902654099,1.0277423594590696,2.9730250179643107
1.2000000000000004,0.40295368699905304,0.15195667092664905,0.041468706946530855,0.474256024981911,0.13215772931513556,0.11194817490474263,0.41546663161870506,0.15853318352739948,0.031209377641833402,6.44840754810949e-05,3.25710935747847e-05,8.917136373898705e-05,0.00023012823319354262,0.34980511172056317,0.05793046628174663,2.5588667369746205,2.8365842720634333
1.2500000000000004,0.4205349515547378,0.15253000978660253,0.04561163228566522,0.49150944589071244,0.13412229823288405,0.11480615201721234,0.4317121806647361,0.16013532596661886,0.03589285101573747,6.36731802029168e-05,3.1013267624164376e-05,8.706918722442703e-05,0.00022757771341277522,0.34729829791580386,0.0571595422493916,1.0632787572250535,2.5771099847555505
1.3000000000000005,0.43809810105058056,0.15317276571096033,0.04993852333876168,0.5089075390528635,0.1361575476669787,0.11809765531435579,0.44956642318842643,0.15969635821113956,0.03777479592807964,6.293983106931576e-05,2.958155147338889e-05,8.522438819633483e-05,0.00022532638445711792,0.35033479014196145,0.06583006594287165,1.0776214654696294,2.8681344529479063
1.3500000000000005,0.4556694573771424,0.15388594936305572,0.05441362408030293,0.5265643653341565,0.1382920893996223,0.12251563691112688,0.4671091774848863,0.15902405156814806,0.03847657836992946,6.227138127241569e-05,2.8255478675267067e-05,8.361279600398365e-05,0.0002233302679135189,0.3557079123357168,0.0883596319354229,1.0765706698080069,3.3036619068298685
1.4000000000000006,0.47324325839072134,0.15467249906185762,0.05906753672447983,0.5442253588779903,0.14050651154920005,0.12695229994304302,0.4829425830540658,0.1585745224808463,0.038361032568968945,6.166012948915783e-05,2.7025251679451412e-05,8.217672221087168e-05,0.00022155737721083737,0.3559858862893207,0.0887332606383249,2.6907143305958776,3.6744714211714093
1.4500000000000006,0.490823199624739,0.15553557080546257,0.06390942780634903,0.5615953738203239,0.14276592481624764,0.1317461845960115,0.49977973133035286,0.15955714065114301,0.04796797754237048,6.110038159174233e-05,2.5883641913491203e-05,8.085767145006466e-05,0.00021998426768178939,0.35032724987229963,0.09587769305937262,2.470833742001938,2.648690884709944
1.5000000000000007,0.5083978388282567,0.15647834837541297,0.06893490469748088,0.5789747065237194,0.14511036643594577,0.13643141687729976,0.516538013948732,0.1615789892562692,0.05321441861892673,6.058855113019175e-05,2.4819365279164162e-05,7.96769444578989e-05,0.00021857466304159306,0.35073532716142,0.09370464562576843,1.780151961977198,2.69261189663849
1.5500000000000007,0.5259717494881901,0.15750410470461848,0.07409430923304251,0.5963467458681998,0.1475462278923772,0.14218681231479025,0.5328106731930269,0.16359287400934638,0.06340897959587011,6.0119251134665037e-05,2.38256252911747e-05,7.861703412818687e-05,0.00021730583547789557,0.3508401467621989,0.11510790874980573,1.3706284390003056,1.8968955042957956
1.6000000000000008,0.5435394457958067,0.1586149164632445,0.07941895253848168,0.6137121811878391,0.15008553216210765,0.1482100660108232,0.550474033144765,0.16703211248197125,0.0691792719324198,5.968792294294642e-05,2.2894118622156204e-05,7.766198855117926e-05,0.00021616133539988203,0.35100275851447776,0.12046507392065613,1.78371306978141,2.478805995889763
1.6500000000000008,0.5610993397934807,0.15981358493511552,0.08488851675579323,0.6310321210069066,0.15272133022522472,0.15383811848614082,0.5685400478132431,0.166692695448743,0.0698078105314659,5.929063360725899e-05,2.2020646239612373e-05,7.679922439918227e-05,0.0002151187534410184,0.35038753227113995,0.11256104950634856,1.2066152000035555,3.0361256620707797
1.7000000000000008,0.5786834270412604,0.16110583202067028,0.09052418760611429,0.6481316706995616,0.15543327063814186,0.16073620633166685,0.5853741653130056,0.17013619855667458,0.08359191886326034,5.8922437307049116e-05,2.1199459862350366e-05,7.599544660491344e-05,0.00021417161288679907,0.34626603015230756,0.1379617569105214,2.689815884387484,2.2084092102246617
1.7500000000000009,0.5962355963635503,0.1624879946930258,0.09633840806140974,0.665358624236492,0.15827189002745146,0.16588438098433267,0.6025694203245,0.17223060070392918,0.09012774239430987,5.8581740962004014e-05,2.0423259887043788e-05,7.528009919528213e-05,0.00021330410786243862,0.3491855446335586,0.1029634930533195,0.6141180843476496,2.3305041413430385
1.800000000000001,0.6137954376380909,0.16396887545602717,0.10226890969099317,0.6827125411094531,0.16124588004068427,0.173563884500179,0.6199347204825358,0.17452471833526884,0.1049666708000574,5.826517778920273e-05,1.9687516707504816e-05,7.464359330607794e-05,0.0002125080278429964,0.3521389333583715,0.15359007031692298,2.1455586085234857,1.7818008247418424
1.850000000000001,0.6313365011334268,0.16554553966864075,0.10839738213735896,0.699769960333756,0.1642849163808493,0.17906617570443428,0.6355283260175416,0.1773907449835415,0.11394943463214569,5.7969898007393056e-05,1.8991957546070374e-05,7.403449162583689e-05,0.00021177534409948142,0.34652102379765537,0.11004582408510331,1.5214934695299394,1.9548710822774638
1.900000000000001,0.6488911655840076,0.16722693724700624,0.11470644773171823,0.7169620392818996,0.1674596328287404,0.1861428738446005,0.6533751464880316,0.18013057251896553,0.12173996627078543,5.7694219633996876e-05,1.83299743933614e-05,7.349093952272922e-05,0.00021110198436156063,0.34965564696854295,0.14153396280331926,0.3131426975808605,2.3126015836070493
